City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
384,Kandrian,PG,2021-12-02 02:44:58,-6.2167,149.55,86.36,70,79,6.31
385,Newport,GB,2021-12-02 02:44:59,51.5877,-2.9984,39.81,80,6,5.97
386,Faya,SA,2021-12-02 02:44:59,18.3851,42.4509,52.32,55,2,3.0
387,Kahului,US,2021-12-02 02:44:59,20.8947,-156.47,80.62,80,40,14.97
388,Turkmenabat,TM,2021-12-02 02:45:00,39.0733,63.5786,64.38,24,69,18.41
389,Katsuura,JP,2021-12-02 02:45:00,35.1333,140.3,53.71,35,0,4.79
390,Gizo,SB,2021-12-02 02:45:01,-8.103,156.8419,85.78,66,99,2.44
391,Viedma,AR,2021-12-02 02:45:01,-40.8135,-62.9967,65.91,71,75,17.49
392,Mnogovershinnyy,RU,2021-12-02 02:45:02,53.9353,139.9242,9.99,90,100,22.64
393,Gaomi,CN,2021-12-02 02:45:02,36.3833,119.7528,42.58,36,0,13.53
394,Bani Walid,LY,2021-12-02 02:45:03,31.7566,13.9942,49.69,52,34,10.13
395,Pont-Saint-Esprit,FR,2021-12-02 02:45:03,44.2549,4.6474,40.1,91,54,5.68
396,Lianzhou,CN,2021-12-02 02:45:04,24.7811,112.3825,59.41,38,6,4.32
397,Vieques,PR,2021-12-02 02:45:04,18.425,-65.8329,80.64,78,75,16.11
398,Khasan,RU,2021-12-02 02:45:04,42.4308,130.6434,33.87,51,2,8.66
399,Xining,CN,2021-12-02 02:45:05,36.6167,101.7667,26.29,35,91,2.64
400,Xiongzhou,CN,2021-12-02 02:45:05,25.1167,114.3,57.22,31,0,3.91
401,Andros Town,BS,2021-12-02 02:45:06,24.7,-77.7667,67.96,61,6,7.25
402,Katobu,ID,2021-12-02 02:45:06,-4.9408,122.5276,87.73,62,100,6.22
403,Wladyslawowo,PL,2021-12-02 02:45:06,54.7909,18.4009,40.55,75,100,24.83
404,Kashary,RU,2021-12-02 02:45:07,49.04,41.0056,33.17,92,100,9.8
405,Port Keats,AU,2021-12-02 02:45:07,-14.25,129.55,94.17,50,11,11.79
406,Saint-Joseph,RE,2021-12-02 02:45:08,-21.3667,55.6167,73.76,81,30,11.95
407,Robertson,US,2021-12-02 02:42:47,36.5167,-86.8667,57.52,86,90,8.05
408,Hervey Bay,AU,2021-12-02 02:45:08,-25.2986,152.8535,84.31,78,17,5.01
409,Lamu,KE,2021-12-02 02:45:09,-2.2717,40.902,80.82,82,46,8.48
410,Shingu,JP,2021-12-02 02:45:09,33.7333,135.9833,52.79,42,0,2.08
411,Terrace,CA,2021-12-02 02:43:23,54.5163,-128.6035,37.42,80,75,13.8
412,Wilhelmsburg,AT,2021-12-02 02:45:10,48.1057,15.6054,49.3,80,100,9.01
413,Narsaq,GL,2021-12-02 02:45:10,60.9167,-46.05,30.72,98,100,16.71
414,San Jeronimo,PE,2021-12-02 02:45:11,-11.9472,-75.2829,54.73,76,100,0.74
415,Stornoway,GB,2021-12-02 02:45:11,58.2093,-6.3865,37.36,84,40,4.0
416,Haines Junction,CA,2021-12-02 02:45:12,60.7522,-137.5108,10.35,85,100,1.14
417,Georgiyevskoye,RU,2021-12-02 02:45:12,58.731,45.024,19.51,93,100,7.96
418,Port Lincoln,AU,2021-12-02 02:45:13,-34.7333,135.8667,64.72,55,36,17.56
419,Altay,CN,2021-12-02 02:45:13,47.8667,88.1167,22.17,50,58,7.83
420,Hedaru,TZ,2021-12-02 02:45:13,-4.5,37.9,68.77,90,65,2.06
421,Moose Factory,CA,2021-12-02 02:45:14,51.2585,-80.6094,17.6,86,90,9.22
422,Beloha,MG,2021-12-02 02:46:14,-25.1667,45.05,74.71,81,0,6.89
423,Anton Lizardo,MX,2021-12-02 02:46:15,19.05,-95.9833,76.21,79,23,8.03
424,Garowe,SO,2021-12-02 02:46:15,8.4054,48.4845,64.58,77,35,7.16
425,Egvekinot,RU,2021-12-02 02:46:16,66.3167,-179.1667,-0.56,83,100,4.83
426,Roxas,PH,2021-12-02 02:46:16,11.5853,122.7511,80.73,83,100,14.47
427,Mayo,US,2021-12-02 02:46:17,38.8876,-76.5119,51.91,75,90,4.0
428,Agronom,RU,2021-12-02 02:46:17,45.1387,39.1939,37.71,100,0,8.95
429,Phuthaditjhaba,ZA,2021-12-02 02:46:17,-28.5242,28.8158,59.65,79,99,4.83
430,Rurrenabaque,BO,2021-12-02 02:46:18,-14.4413,-67.5278,75.94,78,84,1.92
431,Parana,AR,2021-12-02 02:46:18,-31.732,-60.5238,68.31,76,0,10.69
432,Trat,TH,2021-12-02 02:46:19,12.5,102.5,82.26,72,42,16.69
433,Ondangwa,NA,2021-12-02 02:46:19,-17.9167,15.95,76.42,49,100,7.92
434,Colares,PT,2021-12-02 02:46:20,38.7992,-9.4469,57.29,84,99,15.01
435,Mujiayingzi,CN,2021-12-02 02:46:20,42.1167,118.7833,30.87,43,95,15.59
436,Tucuma,BR,2021-12-02 02:46:21,-0.1833,-50.05,76.55,93,98,4.74
437,Abidjan,CI,2021-12-02 02:42:55,5.3094,-4.0197,76.96,94,20,2.3
438,General Pico,AR,2021-12-02 02:46:21,-35.6566,-63.7568,68.18,59,78,8.84
439,Bundaberg,AU,2021-12-02 02:46:22,-24.85,152.35,84.49,65,75,5.75
440,Derzhavinsk,KZ,2021-12-02 02:46:22,51.1,66.3167,38.28,71,100,17.47
441,Biak,ID,2021-12-02 02:46:22,-0.9131,122.8766,81.32,71,100,3.2
442,Alberton,CA,2021-12-02 02:46:23,46.8168,-64.0654,33.93,82,37,17.58
443,Pedernales,DO,2021-12-02 02:46:23,18.0384,-71.744,78.73,69,25,1.92
444,Irbeyskoye,RU,2021-12-02 02:46:24,55.6428,95.4522,29.14,74,100,9.98
445,Iwaki,JP,2021-12-02 02:46:24,37.05,140.8833,49.01,57,21,1.01
446,Flin Flon,CA,2021-12-02 02:45:28,54.7682,-101.865,9.14,91,100,7.52
447,Nuuk,GL,2021-12-02 02:46:25,64.1835,-51.7216,32.04,98,100,12.15
448,Matinhos,BR,2021-12-02 02:46:25,-25.8175,-48.5428,74.66,90,100,5.97
449,Shakiso,ET,2021-12-02 02:46:25,5.75,38.9167,50.7,70,74,3.85
450,Manta,EC,2021-12-02 02:46:26,-0.95,-80.7333,73.18,83,75,10.36
451,Sarai,RU,2021-12-02 02:46:26,53.7458,41.0213,25.38,66,60,12.46
452,Barra Patuca,HN,2021-12-02 02:46:27,15.8,-84.2833,76.95,81,34,3.91
453,Whitianga,NZ,2021-12-02 02:46:27,-36.8333,175.7,73.02,69,98,5.82
454,Acarau,BR,2021-12-02 02:46:28,-2.8856,-40.12,79.72,81,92,11.63
455,Trapani,IT,2021-12-02 02:46:28,37.8333,12.6667,60.35,82,13,10.63
456,Zyryanka,RU,2021-12-02 02:46:29,65.75,150.85,-40.45,100,84,1.59
457,Camocim,BR,2021-12-02 02:46:29,-2.9022,-40.8411,78.76,82,78,8.95
458,Batagay,RU,2021-12-02 02:46:29,67.6333,134.6333,-44.7,100,89,1.25
459,Kushmurun,KZ,2021-12-02 02:46:30,52.4503,64.6311,35.96,79,59,17.27
460,Svetlaya,RU,2021-12-02 02:46:30,46.5389,138.3297,20.46,58,55,6.89
461,Palora,EC,2021-12-02 02:46:31,-1.7,-77.9333,66.79,96,89,1.97
462,Bairiki,KI,2021-12-02 02:46:31,1.3292,172.9752,87.8,62,40,6.91
463,Byron Bay,AU,2021-12-02 02:46:32,-28.65,153.6167,81.88,74,55,16.55
464,Shaunavon,CA,2021-12-02 02:46:32,49.6501,-108.4181,33.58,86,100,8.32
465,Dong Hoi,VN,2021-12-02 02:46:33,17.4833,106.6,69.66,71,98,16.2
466,Hampstead,US,2021-12-02 02:46:33,42.8745,-71.1812,36.19,78,1,3.44
467,Novoagansk,RU,2021-12-02 02:44:52,61.9449,76.6625,33.3,96,100,13.62
468,Seminole,US,2021-12-02 02:46:34,28.7086,-81.2081,66.33,89,1,5.75
469,Naze,JP,2021-12-02 02:47:34,28.3667,129.4833,59.92,65,87,12.97
470,Galle,LK,2021-12-02 02:47:35,6.0367,80.217,79.48,81,12,4.25
471,Pampierstad,ZA,2021-12-02 02:47:35,-27.7832,24.6877,70.25,58,72,10.04
472,Mutis,CO,2021-12-02 02:47:36,6.2262,-77.4044,77.22,89,100,0.58
473,Lima,PE,2021-12-02 02:46:54,-12.0432,-77.0282,66.9,78,0,12.66
474,Beringovskiy,RU,2021-12-02 02:47:36,63.05,179.3167,-5.19,94,62,9.78
475,Road Town,VG,2021-12-02 02:46:03,18.4167,-64.6167,80.69,77,93,19.44
476,Kunda,IN,2021-12-02 02:47:37,25.7167,81.5167,66.34,38,94,5.84
477,Taoudenni,ML,2021-12-02 02:47:37,22.6783,-3.9836,65.84,16,100,10.38
478,Ranfurly,NZ,2021-12-02 02:47:38,-45.1333,170.1,57.65,69,100,6.67
479,Toora-Khem,RU,2021-12-02 02:47:38,52.4675,96.11,4.68,88,98,1.28
480,Sao Lourenco Do Sul,BR,2021-12-02 02:47:39,-31.3653,-51.9783,62.89,72,92,7.63
481,Araguacu,BR,2021-12-02 02:47:39,-12.9306,-49.8264,74.77,92,100,1.61
482,Necochea,AR,2021-12-02 02:46:53,-38.5473,-58.7368,59.04,74,0,13.49
483,Filingue,NE,2021-12-02 02:47:40,14.3521,3.3168,73.78,18,93,7.49
484,Tommot,RU,2021-12-02 02:47:40,58.9564,126.2925,-1.25,92,100,4.65
485,Coahuayana,MX,2021-12-02 02:47:41,18.7333,-103.6833,74.79,86,0,2.06
486,Kulhudhuffushi,MV,2021-12-02 02:47:41,6.6221,73.07,81.75,76,12,8.01
487,Vila Do Maio,CV,2021-12-02 02:47:42,15.1333,-23.2167,74.19,67,100,18.57
488,Kavieng,PG,2021-12-02 02:47:42,-2.5744,150.7967,85.5,66,57,8.21
489,Benghazi,LY,2021-12-02 02:47:43,32.1167,20.0667,63.82,61,25,10.42
490,Anna Paulowna,NL,2021-12-02 02:47:43,52.862,4.834,41.09,81,75,13.0
491,Okha,RU,2021-12-02 02:47:43,53.5739,142.9478,19.53,87,100,46.06
492,Balkhash,KZ,2021-12-02 02:47:44,46.844,74.9804,21.81,68,0,17.9
493,Ust-Maya,RU,2021-12-02 02:47:44,60.4167,134.5333,-19.43,88,16,3.33
494,Leningradskiy,RU,2021-12-02 02:47:45,69.3833,178.4167,-15.21,89,100,3.33
495,Omboue,GA,2021-12-02 02:47:45,-1.5746,9.2618,75.92,93,100,4.41
496,Tunceli,TR,2021-12-02 02:47:46,39.1083,39.5471,35.89,67,11,4.61
497,Tuatapere,NZ,2021-12-02 02:47:46,-46.1333,167.6833,68.18,53,100,7.05
498,Chinchani,IN,2021-12-02 02:47:47,19.8667,72.7,68.68,78,98,13.67
499,Port-Gentil,GA,2021-12-02 02:47:47,-0.7193,8.7815,79.38,83,100,5.84
500,Yaan,NG,2021-12-02 02:47:47,7.3833,8.5667,73.78,55,96,3.83
501,Pafos,CY,2021-12-02 02:47:48,34.7667,32.4167,53.38,66,0,6.91
502,Phuket,TH,2021-12-02 02:47:48,8.0,98.25,80.82,83,75,14.97
503,Santa Catalina,PH,2021-12-02 02:47:49,9.3337,122.8637,85.44,72,63,0.74
504,Ust-Barguzin,RU,2021-12-02 02:47:49,53.45,108.9833,16.47,75,85,4.59
505,Turukhansk,RU,2021-12-02 02:47:50,65.8167,87.9833,-4.88,88,88,12.06
506,Port Said,EG,2021-12-02 02:47:50,31.2565,32.2841,64.38,68,40,8.05
507,Kosh-Agach,RU,2021-12-02 02:47:50,50.0,88.6667,6.67,55,0,1.19
508,Bathsheba,BB,2021-12-02 02:47:51,13.2167,-59.5167,81.21,78,40,13.8
509,Eureka,US,2021-12-02 02:44:24,40.8021,-124.1637,52.25,90,0,5.46
510,Mount Pleasant,US,2021-12-02 02:47:52,32.7941,-79.8626,56.98,77,90,0.0
511,Stromness,GB,2021-12-02 02:47:52,58.965,-3.296,39.16,54,100,34.47
512,Quatre Cocos,MU,2021-12-02 02:47:52,-20.2078,57.7625,79.09,71,10,13.09
513,Sulangan,PH,2021-12-02 02:47:53,11.1373,123.7228,81.45,82,100,23.17
514,Tretten,NO,2021-12-02 02:47:53,61.3142,10.3007,13.08,91,15,6.2
515,Raga,SS,2021-12-02 02:47:54,8.4596,25.678,73.69,56,19,3.18
516,Vanderhoof,CA,2021-12-02 02:47:54,54.0166,-124.0198,35.08,83,67,6.33
517,Balsas,BR,2021-12-02 02:44:02,-7.5325,-46.0356,75.51,87,100,1.1
518,Charyshskoye,RU,2021-12-02 02:47:55,51.3978,83.5598,17.11,73,2,6.08
519,Daru,PG,2021-12-02 02:48:55,-9.0763,143.2092,86.4,71,94,4.14
520,Chiang Klang,TH,2021-12-02 02:48:56,19.2938,100.8617,75.43,53,31,0.65
521,Carutapera,BR,2021-12-02 02:45:32,-1.195,-46.02,79.74,80,92,6.82
522,Jacareacanga,BR,2021-12-02 02:48:56,-6.2222,-57.7528,72.41,99,92,1.88
523,Anshun,CN,2021-12-02 02:48:57,26.25,105.9333,47.17,65,100,5.26
524,Kerch,UA,2021-12-02 02:48:57,45.3583,36.4758,41.85,73,19,13.09
525,Mikhaylovka,RU,2021-12-02 02:48:58,50.06,43.2379,32.7,93,91,10.49
526,Mizdah,LY,2021-12-02 02:48:59,31.4451,12.9801,46.33,49,9,5.21
527,Tianpeng,CN,2021-12-02 02:48:59,30.9866,103.9393,52.27,50,4,4.59
528,Arani,IN,2021-12-02 02:49:00,12.6667,79.2833,76.5,78,28,5.7
529,Uruacu,BR,2021-12-02 02:49:00,-14.5247,-49.1408,71.71,94,100,1.48
530,Fuyu,CN,2021-12-02 02:49:01,45.1833,124.8167,26.69,80,100,18.41
531,Bogande,BF,2021-12-02 02:49:01,12.9714,-0.1436,74.77,18,79,7.36
532,Najran,SA,2021-12-02 02:49:01,17.4924,44.1277,48.85,34,0,3.4
533,Phan Thiet,VN,2021-12-02 02:49:02,10.9333,108.1,79.86,62,18,5.99
534,Mackay,AU,2021-12-02 02:49:03,-21.15,149.2,91.69,70,1,11.5
535,Bilibino,RU,2021-12-02 02:49:03,68.0546,166.4372,-34.49,100,90,4.54
536,Mitu,CO,2021-12-02 02:49:03,1.1983,-70.1733,72.1,97,97,0.18
537,Beloretsk,RU,2021-12-02 02:49:04,53.9631,58.3981,29.21,98,100,7.16
538,Olafsvik,IS,2021-12-02 02:49:04,64.8945,-23.7142,37.27,97,100,33.38
539,Tanete,ID,2021-12-02 02:49:05,-3.9443,119.7848,87.85,62,100,5.12
540,Shitanjing,CN,2021-12-02 02:49:05,39.2342,106.3439,29.75,32,0,8.77
541,Jumla,NP,2021-12-02 02:49:06,29.2747,82.1838,45.37,93,100,2.04
542,Sola,VU,2021-12-02 02:49:07,-13.8833,167.55,81.86,71,6,4.97
543,Jaboticabal,BR,2021-12-02 02:49:07,-21.2547,-48.3222,72.93,66,4,2.73
544,Pontianak,ID,2021-12-02 02:49:08,-0.0333,109.3333,85.98,66,20,3.44
545,Lorengau,PG,2021-12-02 02:49:08,-2.0226,147.2712,83.08,78,100,3.02
546,Esmeraldas,BR,2021-12-02 02:49:09,-19.7625,-44.3139,74.26,90,1,1.92
547,Cumbitara,CO,2021-12-02 02:49:09,1.6517,-77.5823,59.02,99,100,2.8
548,Cervenia,RO,2021-12-02 02:49:09,43.8333,25.4667,40.35,75,0,2.48
549,Skibbereen,IE,2021-12-02 02:49:10,51.55,-9.2667,39.0,68,88,12.66
550,Palampur,IN,2021-12-02 02:49:10,32.1167,76.5333,57.85,43,100,2.53
551,Pirapora,BR,2021-12-02 02:49:11,-17.345,-44.9419,73.71,86,97,2.8
552,Maceio,BR,2021-12-02 02:44:21,-9.6658,-35.7353,78.24,83,20,4.61
553,Katsina,NG,2021-12-02 02:49:11,12.9894,7.6006,68.68,23,38,10.71
554,Ostrovnoy,RU,2021-12-02 02:49:12,68.0531,39.5131,26.69,78,100,31.94
555,Azare,NG,2021-12-02 02:49:12,11.6765,10.1948,68.76,29,96,9.46
556,Homer,US,2021-12-02 02:49:13,59.6425,-151.5483,21.09,87,90,16.11
557,Saint-Raphael,HT,2021-12-02 02:49:13,19.4333,-72.2,69.28,96,27,3.4
558,Presidencia Roque Saenz Pena,AR,2021-12-02 02:51:25,-26.7852,-60.4388,67.6,62,3,6.2
559,Novobureyskiy,RU,2021-12-02 02:51:26,49.798,129.8774,6.6,76,100,3.56
560,Sindor,RU,2021-12-02 02:51:26,62.8629,51.8905,16.38,98,97,4.21
561,Lukovetskiy,RU,2021-12-02 02:51:26,64.2956,41.9211,15.78,97,95,4.63
562,Preston,GB,2021-12-02 02:51:27,53.7667,-2.7167,39.72,68,98,18.97
563,Bac Lieu,VN,2021-12-02 02:51:28,9.285,105.7244,80.13,78,28,7.49
564,Pevek,RU,2021-12-02 02:51:28,69.7008,170.3133,-9.81,96,99,4.74
565,Lerwick,GB,2021-12-02 02:51:29,60.1545,-1.1494,37.4,64,84,19.95
566,Acoyapa,NI,2021-12-02 02:51:29,11.9703,-85.1711,75.06,84,100,15.73
567,Puerto Colombia,CO,2021-12-02 02:51:30,10.9878,-74.9547,80.69,85,99,21.7
568,Baoning,CN,2021-12-02 02:51:30,25.3378,110.026,55.26,54,0,2.24
569,Xinqing,CN,2021-12-02 02:51:31,48.2333,129.5,13.96,89,100,1.25
570,Kununurra,AU,2021-12-02 02:48:02,-15.7667,128.7333,102.18,30,100,9.22
571,Shieli,KZ,2021-12-02 02:51:31,44.1667,66.75,50.04,38,98,20.51
572,Usinsk,RU,2021-12-02 02:51:32,65.9939,57.5281,13.1,95,100,8.39
573,Kresek,ID,2021-12-02 02:51:32,-6.1314,106.3797,92.48,60,72,9.57
574,Nueve De Julio,AR,2021-12-02 02:51:32,-35.4444,-60.8831,62.71,75,16,8.12
575,Nouadhibou,MR,2021-12-02 02:51:33,20.931,-17.0347,64.38,45,63,20.71
